forms_number,forms_text
9959,"PROCESSO SELETIVO ESCOLAR | ESCOLA DO SEBRAE;A ESCOLA DO SEBRAE É A INSTITUIÇÃO ESCOLAR DO SEBRAE/MG (ESSA UNIDADE SÓ EXISTE EM MINAS GERAIS, OS DEMAIS ESTADOS NÃO POSSUEM UNIDADE ESCOLAR) COM METODOLOGIA QUE COMPREENDE O ENSINO MÉDIO INTEGRADO AOS ITINERÁRIOS FORMATIVOS DO CURSO TÉCNICO EM ADMINISTRAÇÃO E TÉCNICO EM MARKETING, DIRECIONADA PARA ESTUDANTES COM IDADE ENTRE QUATORZE E DEZESSETE ANOS. A FORMAÇÃO PROPOSTA PELA ESCOLA DO SEBRAE VISA O DESENVOLVIMENTO DO ESTUDANTE NAS COMPETÊNCIAS TÉCNICA, COMPORTAMENTAL E EMPREENDEDORA. TRATA-SE DE UMA ESCOLA PARTICULAR, COM PAGAMENTO DE MENSALIDADE. PARA A SELEÇÃO DE ALUNOS, É PUBLICADO UM EDITAL NO SITE DA ESCOLA, COM AS INFORMAÇÕES DE COMO SE INSCREVER E AS ETAPAS DE SELEÇÃO. O INTERESSADO DEVE SE INSCREVER POR MEIO DO SISTEMA RM EDUCACIONAL, EM QUE É DISPONIBILIZADO UM LINK DE ACESSO NO SITE DA ESCOLA. O FORMULÁRIO COLETA OS DADOS PESSOAIS COMO NOME COMPLETO, CPF, RG, E-MAIL, TELEFONE, ENDEREÇO, DATA DE NASCIMENTO E NOME DO RESPONSÁVEL LEGAL. APÓS A INSCRIÇÃO, O INTERESSADO DEVE PASSAR PELAS ETAPAS DO PROCESSO SELETIVO, CUJAS INFORMAÇÕES SÃO SEMPRE PUBLICADAS NO SITE COM O INFORMATIVO DE DATA E HORÁRIO DE REALIZAÇÃO. EM CADA ETAPA HÁ A PUBLICAÇÃO NO SITE DA LISTA QUE CONTÉM O NOME COMPLETO DOS APROVADOS NAQUELA ETAPA. AO FIM DO PROCESSO SELETIVO É PUBLICADA NO SITE DA ESCOLA DO SEBRAE A LISTA COM O NOME COMPLETO, EM ORDEM ALFABÉTICA, DOS CANDIDATOS APROVADOS NO PROCESSO SELETIVO. A PÁGINA ESPECÍFICA DO PROCESSO SELETIVO FICA NO AR POR UM ANO E NO ANO SEGUINTE UM NOVO PROCESSO SELETIVO É ABERTO. EM UMA DAS ETAPAS DO PROCESSO SELETIVO HÁ UMA DINÂMICA DE PSICOLOGIA, REALIZADA DE FORMA PRESENCIAL, ONDE É GRAVADO UM VÍDEO COM OS CANDIDATOS E O ARMAZENAMENTO É FEITO NO GOOGLE DRIVE DA PSICOLÓGA, QUE COMPARTILHA COM O ASSITENTE DA PSICOLOGIA (SENHA COMPARTILHADA DE E-MAIL DE ACESSO), COM O LOGIN DE ACESSO DA PSICÓLOGA. A GRAVAÇÃO DA DINÂMICA É AVISADA COM O INFORME DE QUE SERÁ UTILIZADA TAMBÉM PARA COMPUTAR A PRESENÇA NA DINÂMICA. O COMPUTADOR UTILIZADO É O DO SEBRAE OU O PESSOAL DA FUNCIONÁRIA."
9960,PROCESSO SELETIVO ESCOLAR | NEJ;A ESCOLA DO SEBRAE NEJ – NÚCLEO DE EMPREENDEDORISMO JUVENIL
10949,"PROCESSO SELETIVO FACULDADE;A INSCRIÇÃO NO PROCESSO SELETIVO É PELO SITE. OS DADOS INFORMADOS PELO TITULAR, INTERESSADO EM INGRESSAR EM ALGUM CURSO DA FACULDADE SEBRAE SÃO: NOME COMPLETO, RG, CPF, ENDEREÇO, SEXO, ESCOLARIDADE E AS CÓPIAS DO RG E DO DIPLOMA.  OS DADOS SÃO TRATADOS PELO SETOR COMERCIAL E PELA SECRETARIA ACADÊMICA. OS DADOS SÃO INSERIDOS EM SISTEMA (TOTVS EDUCACIONAL) PARA A EFETIVAÇÃO, OU NÃO, DO SERVIÇO. ESSES DADOS SÃO COLOCADOS TAMBÉM EM UM PLANILHA NA REDE CHAMADA DE ""FUNIL""  COM ACESSO DO FINANCEIRO, COMERCIAL E SECRETARIA PARA CONTROLE DAS MATRICULAS EFETIVADAS, REGULARIZAÇÃO DA MATRICULA E ACOMPANHAMENTO DOS PAGAMENTOS."
10948,PROCESSO SELETIVO;1 - PROCESSO SELETIVO EXTERNO
28410,PROCESSO SELETIVO;1- PROCESSO SELETIVO EXTERNO: O CANDIDATO SE CADASTRA E INSCREVE NO PROCESSO SELETIVO VIA PLATAFORMA DA RBO.
8941,"PROCESSO SELETIVO;AO FINALIZAR O PROCESSO SELETIVO, A EMPRESA CONTRATADA RESPONSÁVEL PELA REALIZAÇÃO DO PROCESSO SELETIVO, ENVIARÁ PARA UGP/SEBRAE O DOSSIÊ DE TODO O PROCESSO (CURRÍCULOS DOS CANDIDATOS APROVADOS, CERTIFICADOS, DECLARAÇÕES DE EMPREGOS ANTERIORES,  GRAVAÇÃO DE VÍDEOS DE ENTREVISTAS E PROVA DE HABILIDADES,  PROVAS DE CONHECIMENTOS OBJETIVA E DISCURSIVA, LISTAGENS DE PRESENÇA NAS AVALIAÇÕES). QUANDO NECESSÁRIO UTILIZAR O BANCO RESERVA,  É COMPARTILHADO, PELA UGP, COM AS GERÊNCIAS: CURRÍCULO DO CANDIDATO DO BANCO RESERVA E A GRAVAÇÃO DA ENTREVISTA OU PROVA DE HABILIDADES, COM A FINALIDADE DE COMPATIBILIZAR O PERFIL DO PROFISSIONAL ADEQUADO COM A VAGA EXISTENTE. NÃO HÁ DISPONIBILIZAÇÃO DE DADOS COM PESSOAS EXTERNAS AO SEBRAE. O DOSSIÊ DO PROCESSO SELETIVO É COMPARTILHADO PELA EMPRESA CONTRATADA VIA LINK (ONDRIVE). A EMPRESA CONTRATADA TAMBÉM ENVIA O ARQUIVO FÍSICO DO PROCESSO SELETIVO PARA GUARDA E ARMAZENAMENTO NO CDOC DO SEBRAE OU EM ARQUIVOS DA PRÓPRIA UGP. OS ARQUIVOS ELETRÔNICOS SÃO ARMAZENADOS NO DIRETÓRIO DA UGP EM PASTA ESPECÍFICA. SOMENTE A UGP TEM ACESSO."
12571,PROCESSO SELETIVO;OS DADOS CHEGAM ATÉ O SEBRAE ATRAVÉS DA EMPRESA CONTRATADA PARA ESTA FINALIDADE. OS DADOS SÃO IMPORTANTES PARA COMPROVAÇÃO DOS PRÉ-REQUISITOS EXIGIDOS PARA PARTICIPAÇÃO DO PROCESSO SELETIVO E POSSÍVEL FUTURA CONTRATAÇÃO.
28823,"PROCESSO SELETIVO;OS DADOS ENVIADOS POR E-MAIL PARA UMA CAIXA DE ENTRADA COM ALGUNS DADOS INICIAI, FICAM ARMAZENADOS EM SHAIRPOINT, TRÊS PESSOAS DA EQUIPE UGP TEM ACESSO AOS DADOS, NÃO EXISTE COMPARTILHAMENTO EXTERNO, OS DADOS SÃO ARMAZENADOS POR CINCO ANOS."
13798,PROCESSO SELETIVO;REALIZAR PROCESSO DE SELEÇÃO DE NOVOS COLABORADORES
4334,"PROCESSO VIRTUAL;NA ETAPA EM QUE O PROCESSO VIRTUAL É UTILIZADO NO GABINETE NÃO HÁ COLETA DE DADOS, AS INFORMAÇÕES QUE CONSTAM NO PROCESSO ADMINISTRATIVO FORAM INSERIDAS PELOS DEPARTAMENTOS QUE DEMANDARAM A AUTORIZAÇÃO OU ASSINATURA DE ALGUM DOCUMENTO E/OU PRATICARÃO ALGUMA AÇÃO REFERENTE NO PROCESSO. ACESSAMOS O SISTEMA PELO GABINETE PARA ANALISAR O PROCESSO PREVIAMENTE À ASSINATURA DO DIRETOR OU CHEFE DE GABINETE. O PRINCIPAL USO DO PROCESSO VIRTUAL NO GABINETE DA DITEC É PARA ANÁLISE DOS DOCUMENTOS QUE PRECISAM DE AUTORIZAÇÃO E/OU ASSINATURA. NÃO CONHEÇO COMO OS DADOS DOS USUÁRIOS DO SISTEMA SÃO TRATADOS E POR QUANTO TEMPO SÃO ARMAZENADOS, A UTIC PODE FORNECER ESSAS INFORMAÇÕES. POR SE TRATAR DE UM SISTEMA RECENTE NO SEBRAE, O MÓDULO DE GESTÃO DO CICLO DE VIDA DOS DOCUMENTOS E DOS PRÓPRIOS PROCESSOS AINDA NÃO FOI DESENVOLVIDO."
3735,"PROCESSOS ADMINISTRATIVOS INTERNOS;1. DADOS SOLICITADOS (NOME COMPLETO, E-MAIL, ENDEREÇO, TELEFONE DE CONTATO PESSOAIS E PROFISSIONAIS) POR E-MAIL PARA OS COLABORADORES DA UGOC/NA, GERENTES DE ORÇAMENTO E CONTABILIDADE DO SISTEMA SEBRAE, GESTORES DE ORÇAMENTO E CONTADORES DO SISTEMA SEBRAE. 2. OS E-MAILS SÃO ATUALIZADOS E INSERIDOS NOS GRUPO DE E-MAIL DO SISTEMA SEBRAE. 3. OS TELEFONES CELULARES DE TODOS SÃO INSERIDOS EM GRUPO DE TRABALHOS DO WHATSAPP E OS TELEFONES FIXOS SERVEM PARA FACILITAR A COMUNICAÇÃO. 4. OS ENDEREÇOS PROFISSIONAIS SÃO PARA ENVIO DE CORRESPONDÊNCIAS. 5. OS ENDEREÇOS PESSOAIS DOS COLABORADORES DA UGOC/NA SÃO PARA CORRESPONDÊNCIAS E LEMBRANÇA DE ANIVERSÁRIO."
3036,PROCESSOS ADMINISTRATIVOS NÃO CONTENCIOSOS (TCU; MPT E SIMILARES);1 - A ÁREA RECEBE AS DEMANDAS VIA PROTOCOLO;
3037,PROCESSOS CÍVEIS E CONGÊNERES;1 - A ÁREA RECEBE VIA PROTOCOLO OU OFICIAL DE JUSTIÇA A DEMANDA JUDICIAL;
20786,PROCESSOS CÍVEIS E TRABALHISTAS;1. COLETA: OS DADOS PESSOAIS SÃO COLETADOS  EM SISTEMAS INTERNOS OU RECEBIDOS DE OUTRAS UNIDADES.
163,PROCESSOS CÍVEIS E TRABALISTAS;1 - A ÁREA RECEBE DO DEPARTAMENTO RESPONSÁVEL OU DIRETORIA A SOLICITAÇÃO ELABORAÇÃO DE ACOMPANHAMENTO PROCESSUAL;
9094,PROCESSOS CÍVEIS E TRABALISTAS;1 - A ÁREA RECEBE DO DEPARTAMENTO RESPONSÁVEL OU DIRETORIA A SOLICITAÇÃO ELABORAÇÃO DE ACOMPANHAMENTO PROCESSUAL;
3038,PROCESSOS TRABALHISTAS;1 - A ÁREA RECEBE AS DEMANDAS VIA PROTOCOLO OU OFICIAL DE JUSTIÇA;
10950,"PROCESSOS;NO SUBPROCESSO DE GESTÃO POR PROCESSOS REALIZAMOS O MAPEAMENTO E MODELAGEM DE PROCESSOS QUE, EM MUITOS CASOS, ENVOLVEM SISTEMAS QUE CONTÉM DADOS PESSOAIS, TAIS COMO, DADOS DE FORNECEDORES, DADOS DE COLABORADORES E DADOS DE CLIENTES. PRINCIPAIS SISTEMAS ENVOLVIDOS: FUSION, RM, RAE, STARTEC.  NA MAIORIA DAS VEZES SÃO OS USUÁRIOS DOS SISTEMAS QUE NOS APRESENTAM AS TELAS, OS DADOS E A EXECUÇÃO DAS TAREFAS. NÓS SÓ MANUSEAMOS OS SISTEMAS NAS ETAPAS DE HOMOLOGAÇÃO."
164,PROCURAÇÃO;1 - A ÁREA RECEBE DO DEPARTAMENTO RESPONSÁVEL OU DIRETORIA A SOLICITAÇÃO ELABORAÇÃO DE PROCURAÇÃO VIA SISTEMA OU E-MAIL;
9095,PROCURAÇÃO;1 - A ÁREA RECEBE DO DEPARTAMENTO RESPONSÁVEL OU DIRETORIA A SOLICITAÇÃO ELABORAÇÃO DE PROCURAÇÃO VIA SISTEMA OU E-MAIL;
20787,PROCURAÇÃO;1. COLETA: OS DADOS PESSOAIS SÃO COLETADOS EM SISTEMAS INTERNOS OU RECEBIDOS DE OUTRAS UNIDADES.
9225,PROCURAÇÕES E SUBSTABELECIMENTOS ;COLETA - DIRETAMENTE COM O TITULAR
28773,PROCURAÇÕES E SUBSTABELECIMENTOS;COLETA - DIRETAMENTE COM O TITULAR
8017,PRODUTO UP DIGITAL  ;1.DADOS COLETADOS DIRETAMENTE COM O TITULAR ATRAVÉS DO FORMULÁRIO DE INSCRIÇÃO NO FORMS.
10235,"PRODUZIR ESTUDOS E PESQUISAS (TERCEIROS, CREDENCIADOS E LICITADOS) - SMART FORMS - ESTRUTURAÇÃO A LONGO PRAZO - PESQUISAS;REALIZAR PESQUISAS POR E-MAIL, TELEFONE OU PESSOALMENTE. DESSA FORMA UTILIZAM O APOIO DA EMPRESA LICITADA(VIDE CONTRATO NA PASTA CONTRATOS UGE) QUE RECEBE UMA BASE DE DADOS PARA DISPARAR E-MAILS COM QUESTIONÁRIOS. NESTA BASE PODE CONTER NOME, SETOR, CARGOS, TELEFONES E E-MAILS DE CLIENTES."
33618,"PROGRAMA ALI (PRODUTIVIDADE E RURAL);O PROGRAMA ALI É UM PROJETO DE EXTENSÃO TECNOLÓGICA, ACADÊMICA E CIENTÍFICA, QUE AVALIA O IMPACTO GERADO PELA INOVAÇÃO. PARA TANTO, EM SUA METODOLOGIA É TRABALHADA A INSTRUMENTALIZAÇÃO COM FERRAMENTAS ÁGEIS COMO FORMA DE PROMOVER A IMPLANTAÇÃO DA INOVAÇÃO. O TRABALHO DE PESQUISA E O RESULTADO GERADO DEVEM SER APRESENTADOS EM FORMATO DE PRODUÇÃO BIBLIOGRÁFICA, CONFORME DEFINIDO EM METODOLOGIA, NO CRONOGRAMA DO PROJETO E NO PLANO DE TRABALHO DO BOLSISTA."
9978,"PROGRAMA BRASIL MAIS - LOCAL**;É UM PROGRAMA FEITO EM PARCERIA COM O MINISTÉRIO DA ECONOMIA, NA QUAL AGENTES DE DESENVOLVIMENTO VISITAM OS CLIENTES E OS ACOMPANHAM POR UM DETERMINADO MOMENTO. A EMPRESA FAZ A ADESÃO AO PROGRAMA E LOGO APÓS É FEITO TODO UM ACOMPANHAMENTO DA EVOLUÇÃO DESTE CLIENTE. O TRABALHO CONSISTE EM REALIZAÇÃO DO DIAGNOSTICO, O PLANO DE TRABALHO, COM A FINALIDADE AUMENTAR A PRODUTIVIDADE A FATURAMENTO DESTE."
9988,"PROGRAMA BRASIL MAIS - LOCAL**;É UM PROGRAMA FEITO EM PARCERIA COM O MINISTÉRIO DA ECONOMIA, NA QUAL AGENTES DE DESENVOLVIMENTO VISITAM OS CLIENTES E OS ACOMPANHAM POR UM DETERMINADO MOMENTO. A EMPRESA FAZ A ADESÃO AO PROGRAMA E LOGO APÓS É FEITO TODO UM ACOMPANHAMENTO DA EVOLUÇÃO DESTE CLIENTE. O TRABALHO CONSISTE EM REALIZAÇÃO DO DIAGNOSTICO, O PLANO DE TRABALHO, COM A FINALIDADE AUMENTAR A PRODUTIVIDADE A FATURAMENTO DESTE."
10000,"PROGRAMA BRASIL MAIS - LOCAL;É UM PROGRAMA FEITO EM PARCERIA COM O MINISTÉRIO DA ECONOMIA, NA QUAL AGENTES DE DESENVOLVIMENTO VISITAM OS CLIENTES E OS ACOMPANHAM POR UM DETERMINADO MOMENTO. A EMPRESA FAZ A ADESÃO AO PROGRAMA E LOGO APÓS É FEITO TODO UM ACOMPANHAMENTO DA EVOLUÇÃO DESTE CLIENTE. O TRABALHO CONSISTE EM REALIZAÇÃO DO DIAGNOSTICO, O PLANO DE TRABALHO, COM A FINALIDADE AUMENTAR A PRODUTIVIDADE A FATURAMENTO DESTE."
10953,"PROGRAMA CLUBE DE NEGÓCIOS;OS DADOS PESSOAIS DESTES PROGRAMA SÃO COLETADOS POR MEIO DE FORMULÁRIO E SÃO INSERIDOS EM UM AMBIENTES DE GESTÃO DO PROGRAMA.  A EMPRESA CONTRATADA TEM ACESSO AOS DADOS DOS CLIENTES (EMPRESA E EMPRESÁRIOS).  A OPERAÇÃO DESTA ATIVIDADE É ACOMPANHADA PELA UAC E PELA UII, QUE ACOMPANHAM A MIGRAÇÃO VIA API DOS DADOS PARA O RAE.  AO FINAL DO PROGRAMA TODOS OS DADOS SÃO TRANSFERIROS PARA O SEBRAE-SP, QUE DÁ O TRATAMENTO PADRÃO (NÃO SEI DIZER QUANTO TEMPO DE ARMAZENAMENTO, MAS PELO MENOS 5 A 10 ANOS)."
10955,"PROGRAMA DE FORTALECIMENTO LOCAL EM INCLUSÃO PRODUTIVA;COLETA DE DADOS CADASTRAIS DOS PARTICIPANTES DA SOLUÇÃO FORTALECIMENTO LOCAL EM INCLUSÃO PRODUTIVA. OS DADOS SERÃO COLETADOS VIA SIP - SISTEMA DE INCLUSÃO PRODUTIVA OU DIRETAMENTE VIA SISTEMA RAE - REGISTRO DE AÇÕES EMPREENDEDORAS. ESSES DADOS SÃO NECESSÁRIOS PARA CADASTRO E POSTERIOR INSCRIÇÃO DOS(AS) PARTICIPANTES NAS TURMAS DO PRODUTO. SE FOREM COLETADOS VIA SIP, OS PARCEIROS TÊM ACESSO AOS DADOS DAS PRÓPRIAS PESSOAS QUE ESTÃO CADASTRANDO; ALÉM DISSO, OS COLABORADORES DOS ERS E OS COLABORADORES DA UPPRI, QUE ESTÃO COM PERFIL DE ACESSO LIBERADO AO SIP, TAMBÉM POSSUEM ACESSO ÀS PFS CADASTRADAS. SE VIA RAE, TODOS OS COLABORADORES QUE ACESSAM O RAE TÊM ACESSO ÀS INFORMAÇÕES DE CADASTRO. OS ESCRITÓRIOS REGIONAIS PARTICIPAM DAS ATIVIDADES DE CADASTRO TANTO NO SIP COMO NO RAE. PODERÃO TAMBÉM, PARTICIPAR DA COLETA DESSES DADOS, FUNCIONÁRIOS DA EMPRESA TERCEIRA QUE SERÁ CONTRATADA PARA REALIZAR AS APLICAÇÕES DO PRODUTO. NO FIM DA ATIVIDADE, OS DADOS FICAM ARMAZENADOS NO BANCO DE DADOS DE ATENDIMENTO DO SEBRAE-SP."
17317,"PROGRAMA DE PESQUISA, DESENVOLVIMENTO E INOVAÇÃO EM PEQUENOS NEGÓCIOS (ACT PETROBRÁS);OS PEQUENOS NEGÓCIOS QUE DESEJAM PARTICIPAR DOS EDITAIS DE CHAMADA PÚBLICA DE PROJETOS DE PD&I, FRUTOS DA PARCERIA FIRMADA ENTRE SEBRAE E PETROBRAS, ACESSAM A PLATAFORMA CATALISAHUB E SE CADASTRAM PARA PARTICIPAR DO PROCESSO DE SELEÇÃO. A UNIDADE DE INOVAÇÃO É A RESPONSÁVEL PELA GESTÃO DA PLATAFORMA, EXTRAÇÃO E COMPARTILLHAMENTO DOS DADOS DOS EMPREENDEDORES PARA A COMISSÃO DE GESTÃO DO EDITAL. A COMISSÃO DE GESTÃO DO EDITAL ESTÁ PREVISTA NO ACORDO DE COOPERAÇÃO, COM PARTICIPAÇÃO DE MEMBROS INDICADOS PELA PETROBRAS, SEBRAE/NA E SEBRAE/RJ."
28435,"PROGRAMA DIVERSIDADE;A UGP PUBLICA ANUALMENTE OS GRUPOS DE AFINIDADE E OS COLABORADORES INTERESSADOS SE INSCREVEM VIA FORMULÁRIO FORMS. ESSE FORMULÁRIO COLETA : NOME, E-MAIL, UNIDADE, FUNÇÃO E QUAL GRUPO PRETENDE PARTICIPAR. A UGP EXTRAÍ A PLANILHA E COMPARTILHADA COM OS COLABORADORES REPRESENTANTES DOS GRUPOS DE AFINIDADE PARA ORGANIZAÇÃO DAS AGENDAS. NOS EVENTOS SÃO PASSADAS LISTA DE PRESENÇA VIA FORMS, SENDO COLETADO AS SEGUINTES INFORMAÇÕES: NOME, E-MAIL, ER/UNIDADE, RE, EVENTO QUE PARTICIPOU E CPF. A PARTICIPAÇÃO EM CURSO EXTERNO É FEITO INDIVIDUALMENTE VIA FUSION, ASSIM COMO OS DEMAIS. A UGP COMPARTILHA MENSALMENTE COM A UGE PLANILHA COM AS INFORMAÇÕES DOS COLABORADORES (NOME, UNIDADE,) E CAPACITAÇÕES FEITAS."
10956,"PROGRAMA DIVERSIDADE;OS DADOS QUE CHEGAM ATÉ O MOMENTO SÃO O NOME, E-MAIL E ER DA PESSOA. AS VEZES TAMBÉM ALGUM RECORTE DIVERSO, COMO: SE É UMA PESSOA COM DEFICIÊNCIA, SE É UMA PESSOA NEGRA, EM FUNÇÃO DOS PILARES QUE ATUAMOS HOJE NO PROGRAMA. MAS DADOS MAIS DETALHADOS CHEGARAM A PARTIR DA CONTRATAÇÃO  E APLICAÇÃO DO CENSO, ONDE TEREMOS UM ""RETRATO"" DAS PESSOAS DA CASA, COM QUESTÕES QUE TENHAM A VER COM DIVERSIDADE. ESSES DADOS SERVEM PARA CONVITES A TREINAMENTOS E EVENTOS, DURANTE TREINAMENTOS E EVENTOS, APLICAMOS LISTA DE PRESENÇA E TAMBÉM AVALIAÇÃO DE REAÇÃO."
19859,PROGRAMA EMPRESA AFILIADA SEBRAE BA;AS INFORMAÇÕES DAS EMPRESAS AFILIADAS SÃO ENCAMINHADAS POR E-MAIL E FAZEM PARTE DO PROCESSO DE CADASTRAMENTO CONFORME PREVISTO NO EDITAL.
158,PROGRAMA EMPRETEC;1 - A ÁREA DISPONIBILIZA O CALENDÁRIO DE OFERTAS DE CURSOS DISPONÍVEIS;
9114,PROGRAMA EMPRETEC;1 - A ÁREA DISPONIBILIZA O CALENDÁRIO DE OFERTAS DE CURSOS DISPONÍVEIS;
2756,PROGRAMA EMPRETEC;1 - O CANDIDATO ACESSA A LOJASEBRAEDF.COM.BR E CLICA NO BANNER PARA INSCRIÇÃO;
20795,PROGRAMA EMPRETEC;COLETA: O CLIENTE INTERESSADO INSCREVE SEUS DADOS VIA LANDING PAGE E APARECE VIA MOSKIT.
21430,PROGRAMA HUMANIZAR / DIVERSIDADE;COLETA E USO: OS DADOS SÃO COLETADOS/UTILIZADOS PARA REALIZAR ÀS INSCRIÇÕES E FREQUÊNCIAS NOS EVENTOS OFERECIDOS PELO SEBRAE/AP.
9982,"PROGRAMA INOVA DIGITAL;SÃO EMPRESAS QUE QUEREM SE DIGITALIZAR, ONDE EXISTE A PARTICIPAÇÃO DA IEL."
7755,"PROGRAMA SEBRAE DE PLURAIS;O SEBRAE DE PLURAIS É UM PROGRAMA DE DIVERSIDADE DENTRO DO SEBRAE/MG, COM O INTUITO DE FOMENTAR INTERNAMENTE A DIVERSIDADE, EQUIDADE E INCLUSÃO - DE&I. NA PÁGINA INTERNA DO PROGRAMA, NO PORTAL DO CONHECIMENTO, HÁ UMA ABA DE RELATOS DO GT - SQUAD PLURAIS COM PARTICIPAÇÃO DE COLABORADORES E TERCEIRIZADOS, CONTENDO IDENTIFICAÇÃO PESSOAL, COM NOME COMPLETO, IDADE, FOTOGRAFIA, E UM RELATO DE VIDA EM QUE A PESSOA CONTA SOBRE SUA VIDA PESSOAL, CORPORATIVA E QUESTÕES DE DIVERSIDADE QUE EVENTUALMENTE JÁ TENHA ENFRENTADO, CITANDO SUA RAÇA OU ETNIA, RELIGIÃO E ORIENTAÇÃO SEXUAL. ALÉM DISSO, FOI CRIADO UM GRUPO DE TRABALHO DESSE PROJETO NO WHATSAPP E NO TEAMS. OS ARQUIVOS DE RELATOS SÃO ENVIADOS POR AMBAS PLATAFORMAS, INCLUINDO FOTOGRAFIA DO PARTICIPANTE E O TEXTO DO RELATO EM FORMATO LIVRE. O RELATO RECEBIDO, GERALMENTE EM UM ARQUIVO WORD, É SALVO NA PASTA DE ARQUIVOS DO TEAMS DO SEBRAE DE PLURAIS JUNTO COM OS DEMAIS DOCUMENTOS E COM ACESSO RESTRITO AOS PARTICIPANTES DO GT - SQUAD PLURAIS. FOI ELABORADO UM TERMO DE CONSENTIMENTO PARA COLETA DE ASSINATURA DESSES COLABORADORES E O DEVIDO ARMAZENAMENTO NA PASTA DE ARQUIVOS DO TEAMS."
9999,"PROGRAMA SENSE - SEBRAE NA SUA EMPRESA;O SEBRAE NA SUA EMPRESA É UMA INICIATIVA PARA APROXIMAR O SEBRAE DAS PEQUENAS EMPRESAS. POR MEIO DESSE PROJETO, O SEBRAE VISITA OS PEQUENOS NEGÓCIOS, IDENTIFICANDO SUAS NECESSIDADES E APRESENTANDO AS SOLUÇÕES IDEAIS PARA MELHORAR A GESTÃO DESSAS EMPRESAS."
12462,"PROGRAMA VOZ DO CLIENTE - ENVIO DE KITS;OS DADOS CHEGAM ATÉ A MIM ATRAVÉS DE MANIFESTAÇÕES INSERIDAS NO SISTEMA VASTI COMO, NOME, TELEFONE, ENDEREÇO E E-MAIL. A NECESSIDADE DOS ENDEREÇOS OCORRE DEVIDO A UMA AÇÃO QUE JÁ OCORRE HÁ ALGUNS ANOS NA OUVIDORIA. NÓS ANALISAMOS AS MANIFESTAÇÕES QUE RESULTARAM EM MELHORIAS DE PROCESSO E/OU PRODUTO PARA O SEBRAE E ESCOLHEMOS EM MÉDIA 50 DELAS PARA ENVIAR UM KIT (AGENDA, CADERNO E UM CARTÃO PERSONALIZADO) EM AGRADECIMENTO E RECONHECIMENTO DO APOIO FORNECIDO POR ESSES CLIENTES. A ATIVIDADE TERÁ A COLABORAÇÃO DA UCOM NA CONFECÇÃO DOS CARTÕES PERSONALIZADOS E DA UR QUE IRÁ NOS REPASSAR OS ENDEREÇOS RESIDENCIAIS DESSES CLIENTES. OS DADOS SERÃO TRATADOS NESSA ATIVIDADE ENQUANTO ESTIVERMOS ELABORANDO ESSA ATIVIDADE DE ENVIO DOS KITS. APÓS O ENVIO OS DADOS PERMANECERÃO ARMAZENADOS NO SISTEMA VASTI."
33274,"PROGRAMAÇÃO DE PAGAMENTOS (COLABORADORES, FORNECEDORES, BOLSISTA ETC)S;A UFC RECEBE POR E-MAIL RELATÓRIO DE LIBERAÇÃO DE PAGAMENTO CONTENDO OS SEGUINTES DADOS PESSOAIS (NOME, ENDEREÇO, DADOS BANCÁRIOS, CPF). ESSE RELATÓRIO QUE PODE VIR DE DIFERENTES UNIDADES DO SEBRAE (UGP, CONTROLADORIA, FINANCEIRO, JURÍDICO). NO CASO DA UGP (FOLHA DE PAGAMENTO), O RELATÓRIO CONTÉM APENAS O VALOR A SER PAGO, DESCONTO DE EVENTUAL PENSÃO, CPF DO PENSIONISTA E O NOME DO COLABORADOR QUE TERÁ O DESCONTO. COM BASE NESSAS INFORMAÇÕES, A UFC ACESSA O SISTEMA RM PARA CONFERIR OS DADOS DO PAGAMENTO E VERIFICAR SE AS INFORMAÇÕES PARA O PAGAMENTO ESTÃO CORRETOS (CONFRONTA OS DADOS DO PAGAMENTO E OS DADOS QUE ESTÃO DENTRO DO RM). TENDO ALGUMA DIVERGÊNCIA OU AUSÊNCIA DE INFORMAÇÃO, A UFC SOLICITA A CORREÇÃO PARA O GESTOR QUE SOLICITOU O PAGAMENTO. ESTANDO EM CONFORMIDADE AS INFORMAÇÕES DA SOLICITAÇÃO COM O RM, A UFC ENVIA O LOTE DE PAGAMENTO PELO SITE DO BANCO (GERENCIADOR FINANCEIRO). OS ARQUIVOS DE REMESSA COM AS INFORMAÇÕES DE PAGAMENTO CONTENDO O VALOR A SER PAGO, VENCIMENTO, CPF, AGÊNCIA E CONTA BANCÁRIA E BANCO) SÃO SALVOS EM PASTA DA REDE ACESSADA PELOS MEMBROS DO SUBPROCESSO FINANCEIRO DA UFC.  ESSES ARQUIVOS SÃO ENVIADOS PARA O BANCO VIA API (BBSIA). O BANCO PROCESSA ESSA INFORMAÇÃO E O GERENTE DA UFC E O DIRETOR DA DAF APROVAM O PAGAMENTO. O PAGAMENTO É AGENDADO E EFETIVADO. QUANDO SOLICITADO PELA UNIDADE/BENEFICIÁRIO DO PAGAMENTO SOLICITA O COMPROVANTE, A UFC ACESSA O RM, EXTRAÍ O COMPROVANTE E ENVIA POR E-MAIL/TEAMS PARA O SOLICITANTE."
